1999 (the inevitable mix),prince and the revolution,2015,pop,ninety,3,yeah,22,dreamin,2,when,3,wrote,2,forgive,1,me,7,if,5,goes,1,astray,1,woke,1,up,3,morning,1,could,1,have,2,sworn,1,judgment,1,day,1,sky,1,all,13,purple,2,people,1,runnin,1,everywhere,1,oh,2,tryin,1,run,1,from,2,destruction,1,know,3,didn,2,even,1,care,1,cuz,3,they,2,say,5,zero,8,party,20,over,4,oops,4,out,4,time,4,night,7,gonna,7,like,4,woah,2,sue,1,go,1,too,1,fast,1,life,1,just,1,parties,1,weren,1,meant,1,last,1,war,1,around,1,us,1,my,4,mind,1,says,1,prepare,1,fight,1,gotta,1,die,1,listen,1,body,1,tonight,1,ready,4,now,1,man,3,real,2,here,3,official,1,what,3,sayin,1,we,2,gets,1,down,7,yo,1,rain,1,sustained,1,as,2,prince,1,entertained,1,only,2,love,2,god,1,above,1,changed,1,name,1,no,3,ego,1,game,1,need,1,place,1,blame,1,other,1,than,1,freedom,1,music,1,stayed,1,same,1,he,3,never,1,took,1,title,1,don,2,claim,1,haters,1,hatin,1,because,1,his,1,radio,1,fame,1,boo,1,one,2,another,1,aim,1,skies,1,turned,1,color,1,red,1,see,2,flames,1,said,1,came,1,your,5,hands,3,show,1,shame,1,century,1,artist,1,house,1,npg,1,air,1,many,1,re,2,free,1,come,7,bother,1,knockin,1,door,1,right,3,got,4,get,6,lion,1,pocket,1,baby,1,roar,1,huh,1,tell,5,who,5,want,3,doug,1,larry,1,girl,1,rosie,1,uh,1,mommy,1,why,1,everybody,1,bomb,1,owww,1,woo,1,explosion,1
1999 (the new master),prince and the revolution,2015,pop,don,5,worry,1,won,1,hurt,1,you,7,only,3,want,1,have,5,some,1,fun,1,all,8,ready,12,go,6,everybody,7,awww,1,yeah,11,oh,5,we,3,movin,1,party,32,century,9,dreamin,2,when,3,wrote,2,forgive,1,me,2,if,5,goes,1,astray,1,woke,1,up,7,morning,1,could,3,sworn,1,judgment,1,day,3,sky,1,purple,2,people,1,runnin,1,everywhere,1,tryin,2,run,1,from,2,destruction,1,know,3,didn,2,even,1,care,1,cause,1,they,3,say,8,zero,8,over,4,oops,4,out,4,time,4,tonight,6,gonna,8,like,4,ho,2,sue,1,too,1,fast,1,life,3,just,1,parties,1,weren,1,meant,1,last,1,war,1,around,1,us,1,my,6,mind,1,says,1,prepare,1,fight,1,gotta,1,die,4,listen,3,body,1,man,1,real,1,alright,1,official,1,what,3,saying,1,rain,1,sustained,1,as,2,prince,1,entertain,1,love,2,god,1,above,1,changed,1,name,1,no,3,ego,1,game,1,need,1,place,1,blame,1,other,1,than,1,freedom,1,music,1,stay,1,same,1,he,3,never,1,took,1,title,1,claim,1,haters,1,hatin,1,because,1,his,1,radio,1,fame,1,woah,1,one,2,another,1,aim,1,skies,1,turned,1,color,1,red,1,see,2,flames,1,said,1,came,1,your,6,hands,4,show,1,shame,1,artist,1,house,1,npg,1,air,2,many,1,re,2,free,1,come,2,bother,1,knockin,1,door,1,got,2,lion,1,pocket,1,baby,2,roar,1,bomb,3,any,2,before,1,ll,2,let,1,happen,1,dance,2,away,2,cuz,1,again,1,represent,2,tcha,2,wanna,2,ain,1,rather,1,imma,1,trying,1,hand,3,woo,3,mommy,3,why,3,explosion,1
2u (sing off vs. olly murs),conor maynard,2017,pop,justin,5,timberlake,2,cry,1,me,12,river,1,you,33,my,11,sun,2,earth,1,didn,2,know,4,all,10,way,2,loved,2,no,5,passenger,1,let,5,her,6,go,6,only,3,need,7,light,1,when,8,burning,1,low,1,miss,1,starts,1,snow,1,love,5,he,1,chainsmoker,1,don,5,right,2,now,5,yeah,3,taylor,1,swift,1,knew,2,trouble,2,walked,1,bruno,1,mars,1,locked,1,out,3,heaven,1,cause,3,your,9,sex,2,takes,2,paradise,2,kelly,1,ignition,2,remix,2,hot,1,fresh,1,kitchen,1,mama,1,rolling,1,body,1,got,2,every,1,man,2,wishing,1,dj,1,snake,1,middle,2,ft,8,bipolar,1,sunshine,1,us,4,two,2,john,1,legend,1,curves,1,edges,1,perfect,1,imperfections,1,zedd,1,clarity,2,foxes,1,if,2,our,3,tragedy,1,why,2,are,7,remedy,1,insanity,1,jack,2,dc,4,bieber,3,gave,2,key,1,door,1,wasn,1,open,2,just,4,admit,1,see,1,faith,1,doubted,1,deny,1,britney,1,spears,1,toxic,2,oh,1,taste,1,lips,1,ride,1,re,1,slipping,1,under,1,amy,1,winehouse,1,rehab,2,they,2,try,1,make,2,say,3,usher,1,confessions,3,pt,1,ii,1,thought,1,said,2,could,1,chick,1,side,1,she,2,one,1,thrown,1,what,1,guess,1,gotta,1,give,1,part,1,macklemore,1,amp,1,ryan,1,lewis,1,hold,3,ray,1,dalton,1,here,1,we,8,back,3,moment,1,tonight,1,night,1,ll,5,fight,1,till,1,over,1,hands,1,up,1,like,5,ceiling,2,gotye,1,somebody,1,used,1,kimbra,1,have,1,cut,1,off,1,never,1,happened,1,nothing,1,even,1,treat,1,stranger,1,feels,1,rough,1,nickelback,2,rockstar,3,wanna,2,big,1,rockstars,1,live,1,hilltop,1,houses,1,driving,1,cars,1,girls,1,come,2,easy,1,drugs,1,cheap,1,stay,1,skinny,1,won,1,eat,1,hey,2,weeknd,1,wicked,1,games,1,left,1,girl,1,home,1,more,1,ed,1,sheeran,1,team,2,class,1,hozier,1,take,2,church,2,worship,1,dog,1,shrine,1,lies,1,tell,1,sins,1,sharpen,1,knife,1,jay,1,holy,1,grail,1,took,1,clothes,1,david,1,guetta,1,comes,3,blind,1,watch,1,speak,1,from,1,heart,1
38 special,jean grae,2016,rap,look,2,man,2,everybody,1,just,5,chill,1,cops,3,looking,1,same,2,time,2,cool,2,all,6,you,10,bitch,1,taking,1,calls,1,no,1,small,3,talking,1,author,1,out,4,basement,1,somebody,1,dog,1,walk,1,them,2,ve,3,been,2,mr,2,mc,1,since,3,chris,1,walken,1,watch,1,up,4,his,1,ass,1,now,2,talk,1,trash,1,as,1,gain,1,fortunes,1,shitty,1,times,1,yet,1,still,2,getting,1,mines,1,everything,1,awesome,1,misery,1,loves,1,company,1,cathy,1,met,1,norman,1,when,5,done,1,performing,1,people,1,go,6,listen,1,tanya,1,morgan,1,katherine,1,who,1,apple,1,know,3,master,1,ace,1,though,1,legend,2,dropping,1,carving,1,place,1,rapping,4,new,2,chapter,1,huge,1,space,1,alien,1,choose,1,knocking,1,not,1,record,1,case,1,sung,1,while,3,sam,1,son,1,rise,1,moms,3,newbies,1,won,1,billy,1,berg,1,juicing,1,my,8,dad,1,starts,1,shooting,1,came,1,main,1,lugant,1,heading,1,things,2,only,2,seen,1,dreams,1,mama,1,gave,1,birth,1,yes,1,get,2,scare,1,crown,1,king,2,home,1,making,1,meal,1,nickname,1,special,1,wildcard,1,told,1,porta,1,medals,1,men,1,cry,1,fitted,1,laps,1,long,1,agents,1,brows,1,senegal,1,peddy,1,gol,1,make,3,lines,2,crawl,1,mythical,1,monster,2,rap,3,menital,1,momma,1,renegade,1,renaissance,1,repping,1,broad,1,bend,1,low,1,skip,1,line,1,if,1,he,6,knew,1,said,1,ball,1,hit,3,they,2,competitive,1,cause,1,then,3,nine,1,come,2,amenity,1,gone,1,spirit,1,me,2,barbaric,1,work,2,pallbearers,1,steering,1,remember,1,fore,1,mother,1,before,2,era,1,apparent,1,represent,1,music,1,outcast,1,never,1,spit,1,happened,1,fine,1,sound,2,boston,1,show,1,what,4,like,2,call,1,wrong,1,your,1,horse,1,from,1,next,1,door,1,panic,1,button,1,playin,1,laying,1,porn,1,lowing,1,jam,1,made,2,finish,1,yo,2,slack,1,locals,1,ya,1,ll,1,vocal,1,black,1,guy,1,noble,1,soulful,1,sling,2,local,1,wise,1,words,1,don,3,prides,2,hurt,1,verse,1,perk,1,worth,1,worthwhile,1,ain,1,picturing,1,picking,1,guess,2,which,1,frame,1,fit,1,quit,1,math,1,subtract,1,subpart,1,add,1,playlist,1,fake,1,fans,1,favourite,1,afraid,2,rhymes,1,sting,1,supreme,1,see,2,leave,1,grey,1,page,1,gotta,1,slane,1,santa,1,stands,1,rest,1,us,1,festive,1,scandalous,1,we,7,stand,1,celebrate,1,mark,1,sending,1,sure,1,took,1,metaphor,1,too,2,deep,1,far,1,hard,4,bars,1,drop,1,full,1,dream,1,fending,1,going,4,guard,1,scared,1,arms,1,strong,1,haven,1,checked,1,phone,1,song,1,started,1,snapchat,1,showing,1,back,1,facts,1,nash,1,cracking,1,tacks,1,need,1,end,1,way,1,distracted,1,fuck,1,one,1,hottest,2,items,1,today,1,run,1,dmc,1,beastie,1,boys,1,rapid,1,alright,1,raid,1,story,1,involved,2,something,1,whole,2,lot,2,novice,1,obviously,1,are,2,having,1,fun,1,have,2,bit,1,more,1,plus,1,check,1,happening,1,our,2,room,1,over,1,away,1,let,1,any,1,further,1,name,1,sex,1,baby,1,give,1
.38 special,shakewell,2018,rap,mtm,1,hit,5,em,5,heat,1,smokin,4,dope,4,might,4,lift,4,off,9,sip,11,got,10,too,6,many,5,pieces,4,like,9,jigsaw,4,yeah,19,keep,10,talkin,4,sweet,4,you,9,ll,4,get,8,knocked,4,okay,5,go,4,up,7,your,8,block,4,molotov,4,toolie,4,bob,4,builder,4,problem,4,we,9,fix,4,love,6,chopper,4,no,8,special,4,ha,18,rifle,4,came,4,extensions,4,pop,20,have,1,gun,1,travel,2,any,2,state,2,matter,2,pressure,2,lame,1,shook,1,extra,2,why,1,ex,1,hittin,1,me,2,regular,1,sex,1,alright,1,head,1,incredible,1,just,2,spent,1,twenty,1,new,1,necklace,1,woah,6,gettin,1,started,1,bitch,1,veteran,1,throwin,2,hundreds,1,changin,1,weather,1,lil,1,shawty,1,pussy,1,wetter,1,give,1,hands,1,big,1,compa,1,mayweather,1,homies,2,prison,1,still,1,sendin,1,letters,1,they,3,know,1,gang,1,commissary,1,cemetery,1,miss,1,back,3,what,1,want,1,them,1,racks,1,she,3,wanna,1,famous,1,wan,1,shoutout,1,shake,1,her,1,whack,1,game,1,my,3,work,1,tax,1,shooters,1,shameless,1,run,1,trap,1,grra,1,cut,1,kilo,1,sell,1,watch,1,whip,1,devo,1,track,1,neighborhood,1,deebo,1,snatchin,1,chain,1,takin,1,bag,1,plane,1
38 special,roi heenok,2019,rap,est,3,rieux,1,gro,4,ouais,11,han,2,ont,2,recrut,1,sur,1,france,1,tais,1,dans,8,les,9,cit,1,hlm,2,te,1,jure,1,ai,7,embrass,1,ma,15,re,4,eame,1,pas,4,vu,1,mon,1,mais,3,non,1,tu,2,vois,2,qu,1,il,1,passe,1,ou,1,quoi,1,vas,2,apr,3,commenc,2,entra,1,eenement,1,de,7,retour,1,la,13,mosqu,1,derni,1,pri,1,avec,2,le,12,imam,1,je,2,sacrifie,1,chair,1,cheur,1,depuis,1,que,4,suis,5,tout,1,petit,1,toujours,1,su,1,vos,1,histoires,1,sus,1,christ,1,tait,1,foutaise,1,pendant,1,pape,1,enrichit,1,tr,1,rapidement,2,riv,1,rue,1,me,3,tabli,1,ventes,1,came,1,un,4,once,1,deux,1,kilos,1,coca,2,pr,1,eat,1,exploser,1,rebelle,1,et,12,djihadiste,1,aime,1,revolvers,1,fusils,1,pompe,1,pour,8,tous,1,mes,1,chiens,1,qui,1,pompent,1,base,1,libre,1,cuisine,1,en,3,crack,1,former,1,des,3,petits,1,cailloux,1,faire,2,planer,1,client,1,comme,7,stalingrad,1,mafioso,1,uno,1,dos,1,heenok,1,el,2,capitano,1,corleone,1,es,1,bien,1,fbr,1,vouloir,1,tester,1,va,8,chercher,8,ton,8,charge,8,gueule,12,ne,2,manque,2,surtout,2,marche,1,dieu,1,fuck,1,gps,1,ekip,2,inch,1,allah,1,bient,1,gts,1,complot,1,cbs,1,regarde,1,concu,1,tits,1,oompa,1,loompa,1,coute,1,laisse,1,zumba,1,rare,1,trouble,1,killu,1,vie,1,double,1,eetrise,1,propagande,1,chh,1,fifa,1,club,1,pro,1,norsa,1,mets,1,hat,1,tricks,1,trap,1,house,1,radrick,1,sprite,1,rose,1,patrick,1,skrrt,4,dakar,2,dalle,2,arrive,2,mich,2,allemand,2
(just like) starting over,john lennon,2013,rock,our,5,life,2,together,5,precious,2,we,13,have,4,grown,4,although,2,love,7,still,2,special,2,let,3,take,4,chance,2,fly,3,away,3,somewhere,3,alone,3,been,2,too,2,long,2,since,2,took,2,time,5,no,2,one,2,blame,2,know,2,flies,2,quickly,2,when,2,see,2,you,2,darling,3,like,6,both,2,are,2,falling,2,again,3,ll,4,just,3,starting,7,over,25,everyday,1,used,2,make,1,why,2,making,1,nice,1,easy,1,spread,1,wings,1,don,2,another,1,day,1,go,1,my,1,off,1,trip,1,far,2,all,1,early,1,days,1,well,2,look,1,out,1
40 mark strasse,the shins,2012,rock,all,3,very,1,simple,1,horribly,1,complex,1,you,23,suffer,1,thimble,1,nothing,1,coming,1,next,1,your,7,mom,1,smokes,1,kitchen,1,her,1,voice,1,cutting,1,drone,1,creeping,1,out,2,pass,1,bar,1,father,1,second,1,home,1,leaves,1,own,1,nights,1,often,1,watch,1,float,1,across,1,grounds,1,gate,1,motorway,1,what,2,secrets,1,have,4,found,1,know,2,wanted,1,something,2,from,1,then,1,too,1,young,1,just,3,more,1,than,1,friend,1,end,1,play,3,street,3,night,3,blown,3,like,3,broken,3,kite,3,my,4,girl,3,re,6,giving,3,up,3,fight,3,are,2,gonna,4,let,3,americans,2,another,3,dent,3,life,3,mother,1,says,1,dirty,1,they,1,find,1,dead,1,got,2,final,1,chapter,1,written,1,head,1,cause,1,every,1,single,1,story,2,about,1,love,1,both,1,overflowing,1,cup,1,painful,1,lack,1,thereof,1,heart,1,dove,1,ll,2,lose,2,them,2,childish,2,notions,2,if,1,american,1,boys,1
3rd planet,modest mouse,2013,rock,everything,2,keeps,2,me,4,together,2,falling,2,apart,2,got,2,thing,2,consider,2,my,3,only,2,art,2,fucking,2,people,2,over,2,boss,1,just,7,quit,1,job,1,says,1,he,2,going,1,out,1,find,1,blind,1,spots,1,ll,5,third,3,planet,3,sure,1,they,1,re,2,watched,1,eye,2,sky,1,stopped,1,when,1,you,18,get,1,promised,1,land,1,gonna,1,shake,1,hand,1,your,4,heart,2,felt,4,good,2,drippin,2,pitch,2,made,4,wood,2,hands,2,knees,2,cold,4,wet,2,grass,2,beneath,2,well,6,outside,2,naked,2,shivering,2,looking,2,blue,2,from,2,sunlight,2,reflecting,2,off,2,moon,2,baby,2,cum,2,angels,2,fly,2,around,4,reminding,2,we,4,used,2,three,2,not,2,two,2,world,4,began,2,end,6,been,4,swimming,4,water,4,didn,2,know,2,then,2,son,2,daughter,2,occurred,2,animals,2,are,2,oceans,2,our,4,bodies,2,another,4,found,2,ocean,2,given,2,blood,2,like,8,atlantic,2,universe,6,shaped,6,exactly,6,earth,6,if,4,go,4,straight,4,long,4,enough,4,up,4
\u0417\u0432\u0435\u0437\u0434\u043e\u043b\u0451\u0442 (starship),\u0410\u0444\u0444\u0438\u043d\u0430\u0436 (affinage band),2018,pop,ab,2,bb,2
